ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,642,5.775082026,4.499992372,92.69465176,30.31207759,0.056710154,0.03369192,0.042954147,0.001403831,0.5373925,0.208833624,0.055115588,0.038788434,0.236530095,0.041336689,0.043097627,0.033582033,0.107534399,0.035164823,0.113603421,0.035049975,0.037949186,0.030395972,0.037949186,0.030395972,0.002962958,0.001919933,0.047283966,0.001912223,0.147837028,0.036598764,642
1,643,4.514167994,3.604226734,84.32152293,20.43016714,0.056561379,0.035458151,0.075318536,0.001602199,0.897577341,0.313268462,0.069886319,0.041229878,0.365926594,0.042420082,0.043405461,0.034656026,0.151930672,0.036811112,0.12059205,0.037628748,0.03309682,0.028046083,0.03309682,0.027527276,0.008617158,0.003302845,0.104915068,0.003055793,0.247562367,0.038868543,643
1,644,4.555535186,3.11630426,43.28227668,15.54485395,0.06319524,0.032661937,0.026230261,0.001068134,0.178646365,0.168947879,0.064667732,0.036926832,0.167086288,0.037857633,0.047453492,0.032461503,0.093684582,0.03364687,0.096986346,0.033813994,0.036942091,0.028061341,0.036942091,0.028061341,0.006604415,0.001772507,0.033213296,0.001731903,0.12072175,0.034859236,644
1,645,4.734828733,3.98072785,82.66137198,25.58667899,0.060986497,0.031464104,0.036362246,0.000854505,0.239426411,0.125687538,0.049973298,0.036224917,0.189425498,0.036377508,0.038184103,0.032102644,0.104502367,0.032347255,0.113160908,0.032272831,0.03167773,0.028641185,0.03167773,0.028641185,0.003902314,0.001441729,0.044567965,0.001300147,0.140466928,0.033203632,645
1,646,5.744151987,4.637079457,80.88656453,29.91215391,0.066605629,0.033020522,0.020569164,0.001045242,0.468854459,0.154078758,0.054001678,0.037964448,0.161669344,0.038941026,0.04162429,0.033602025,0.092230974,0.034107359,0.099763483,0.034004729,0.034988936,0.030060273,0.034988936,0.030060273,0.004405642,0.001592776,0.031455167,0.00154387,0.115953309,0.035107195,646
1,647,4.971496157,3.487983521,45.68899065,19.92396436,0.057442588,0.030609598,0.016487373,0.001457237,0.241029137,0.191873379,0.06083772,0.038132295,0.140428782,0.043564506,0.044388359,0.03114271,0.074533427,0.032502389,0.074334323,0.031952392,0.035507742,0.027191577,0.035507742,0.027191577,0.005474183,0.002105368,0.022323322,0.002700549,0.090589002,0.033566034,647
1,648,5.178103294,3.452292684,42.17308301,17.74995048,0.062020294,0.032730602,0.019256882,0.001312274,0.341602634,0.101967425,0.0685893,0.036697946,0.133897915,0.038696881,0.048850031,0.032568799,0.080791347,0.034003737,0.0805066,0.034027617,0.036575876,0.028732738,0.036575876,0.028732738,0.007382966,0.001587991,0.023585316,0.001834303,0.100434881,0.035355154,648
1,649,5.943831574,4.218005661,87.94607459,28.32584124,0.059765776,0.032284275,0.034943156,0.001220722,0.533858853,0.306035275,0.06610208,0.03949035,0.199588001,0.042252231,0.045721781,0.032446197,0.104325118,0.033601235,0.110063322,0.033455405,0.038391698,0.028412299,0.038391698,0.028412299,0.004698166,0.002092758,0.042358596,0.00192974,0.13717097,0.034763865,649
1,650,3.664118405,2.852399481,44.00889606,14.30234228,0.051987488,0.031071184,0.044518195,0.001335165,0.198590264,0.276941488,0.049927521,0.037018389,0.18965438,0.037720304,0.040712427,0.031693328,0.099793415,0.032431615,0.101960782,0.032471199,0.03369192,0.026779583,0.03369192,0.026779583,0.003815541,0.002218832,0.046423641,0.001852982,0.142004266,0.03369192,650
1,651,4.816281393,3.328892983,46.20047309,16.60064095,0.061043719,0.032028686,0.031067371,0.001174942,0.336538967,0.146490741,0.063691154,0.036774244,0.173174635,0.038178071,0.047218445,0.032636206,0.092772034,0.03333462,0.094972156,0.033066299,0.037537195,0.028686961,0.037537195,0.028686961,0.005755359,0.001717424,0.034396234,0.001701319,0.123643853,0.034508277,651
1,652,5.020630207,3.709636081,47.03540095,20.37911044,0.05649653,0.032288089,0.019287406,0.00109865,0.419896865,0.161955608,0.062043183,0.042023346,0.139787897,0.042023346,0.044827055,0.033121751,0.077488305,0.033573493,0.079171434,0.033264667,0.034851607,0.030106051,0.034851607,0.029953459,0.006047852,0.002239219,0.024216672,0.001817854,0.096139468,0.034653239,652
1,653,4.972106509,3.496040296,45.59114983,17.8585947,0.048332952,0.028809033,0.025833525,0.001083391,0.078348962,0.212125597,0.074769206,0.034500647,0.141359583,0.035614558,0.042136496,0.02962746,0.076752777,0.030064974,0.078065157,0.029755093,0.032898452,0.025970856,0.032898452,0.025970856,0.008534688,0.002060193,0.028536305,0.001786148,0.101014726,0.031113146,653
1,654,4.792050065,3.783672858,79.40769066,23.94637986,0.063176166,0.031765468,0.041397728,0.001297019,0.569533019,0.157277732,0.056824598,0.035248339,0.201022357,0.039459832,0.039933751,0.031530607,0.109830831,0.033120857,0.115655757,0.03309682,0.030579081,0.028732738,0.030579081,0.028107118,0.005740014,0.001264993,0.048922629,0.001910037,0.152098119,0.034378577,654
1,655,4.688349739,3.750148766,86.17851539,22.26695666,0.060513467,0.035603113,0.071198594,0.001091018,0.114220679,0.119237822,0.070466161,0.038818952,0.33614099,0.040894181,0.043410646,0.0347236,0.141508235,0.036563147,0.119745173,0.036705576,0.033783473,0.03056382,0.033783473,0.03056382,0.008123519,0.001772681,0.08679911,0.001658857,0.227355611,0.037750822,655
1,656,3.894972157,2.918074315,39.2663768,15.08256661,0.055359732,0.03245594,0.030823223,0.001541164,0.346049793,0.200795534,0.061188679,0.038208593,0.157869846,0.039566644,0.043277468,0.032423048,0.088437786,0.033969745,0.088838026,0.033981841,0.035523005,0.02854963,0.035523005,0.02854963,0.005549869,0.002225316,0.034604993,0.00208339,0.116777293,0.035523005,656
1,657,4.588372629,3.705836594,85.72706194,23.60904869,0.056694895,0.034287021,0.06723888,0.001724269,0.584774164,0.142844124,0.05662623,0.038101777,0.330846101,0.041550316,0.040967613,0.033087827,0.130086589,0.035825567,0.11918059,0.036041811,0.034042876,0.028381782,0.034042876,0.028381782,0.004534165,0.002262191,0.076361319,0.00235785,0.192965597,0.037720304,657
1,658,4.602716114,3.330342578,40.74656294,16.58031594,0.059998475,0.032532234,0.023079272,0.001144426,0.170377172,0.073637672,0.064454108,0.04492256,0.145510033,0.04664683,0.046027161,0.033303426,0.083326305,0.033906577,0.086106662,0.033600368,0.03695735,0.029358359,0.03695735,0.029358359,0.007143112,0.002827299,0.027860824,0.002211363,0.104959182,0.034874495,658
1,659,4.651667051,3.446463715,41.16479752,17.2914016,0.057953766,0.032982375,0.023788817,0.001693752,0.434710016,0.15096325,0.06131075,0.038132295,0.164370179,0.040833142,0.045161816,0.033460813,0.082660236,0.03472169,0.078507669,0.03447013,0.035461966,0.029617762,0.035461966,0.029617762,0.005511801,0.001757026,0.030368116,0.002136713,0.10592813,0.036415655,659
1,660,4.304295436,3.609918375,43.36568253,18.45946447,0.049347676,0.03215076,0.028412297,0.001281757,0.502711621,0.093374844,0.05427634,0.039887082,0.130617231,0.039887082,0.039129959,0.03281744,0.078561019,0.033441059,0.079667352,0.033356223,0.031647213,0.02917525,0.031647213,0.02917525,0.00501793,0.002000112,0.029399523,0.001714248,0.105989166,0.03476005,660
1,661,5.058152143,3.713115139,47.12350662,19.93302825,0.054585336,0.032459754,0.023163198,0.001106277,0.372401633,0.084494125,0.057618067,0.035736628,0.144838631,0.039108872,0.044369756,0.032571185,0.079466284,0.033613876,0.0794461,0.033546958,0.036377508,0.029816128,0.036377508,0.029739834,0.004091638,0.001255377,0.027119704,0.001566154,0.099393457,0.034668498,661
1,662,4.385671794,3.569008939,43.11248954,18.03517212,0.052155338,0.031635769,0.02559701,0.000961319,0.333520227,0.085735331,0.052277409,0.035873961,0.129732206,0.036438543,0.039869744,0.032445536,0.077961102,0.032613331,0.077233538,0.032639049,0.032013427,0.02980087,0.032013427,0.028473334,0.004771838,0.001347964,0.028104617,0.001309096,0.103173874,0.033585109,662
1,663,7.464515164,4.34183264,44.39549861,17.86196695,0.051277944,0.033142596,0.033928435,0.001808196,0.141892143,0.290307636,0.152666509,0.051941711,0.179995418,0.051941711,0.059242184,0.034458989,0.087221019,0.035092273,0.087411307,0.03481346,0.035141528,0.029221026,0.035141528,0.029221026,0.032807677,0.004075843,0.036296975,0.002767539,0.118120089,0.036873426,663
1,664,4.08540475,3.116014369,43.28250562,16.20335709,0.054459449,0.031097887,0.029282063,0.001052873,0.306142821,0.158193819,0.060517281,0.037689783,0.157015339,0.037964448,0.041687804,0.031796065,0.086220131,0.032277604,0.087861449,0.032120243,0.033310443,0.02854963,0.033310443,0.02854963,0.00506636,0.002043435,0.033096542,0.001655023,0.114602886,0.033340963,664
1,665,6.613778915,4.163424131,68.68560306,24.47075611,0.05669108,0.033245593,0.036957346,0.001464866,0.456458958,0.293568254,0.144899666,0.037796598,0.181567103,0.040665295,0.05377056,0.033848977,0.097426387,0.034710292,0.103234909,0.034653239,0.036850538,0.029053178,0.036850538,0.029053178,0.026512712,0.002033989,0.039698193,0.001963197,0.131528959,0.036133364,665
1,666,3.85821316,1.886182962,12.3038682,5.011459546,0.053479057,0.033142596,0.019951172,0.00090028,0.544425363,0.06286551,0.140611887,0.03807126,0.140611887,0.03807126,0.07014933,0.034294236,0.083699784,0.034091562,0.087655451,0.0339971,0.036575876,0.030823225,0.036575876,0.030823225,0.035718732,0.001408839,0.028035525,0.001319759,0.104894333,0.034996566,666
1,667,5.038925789,3.298558028,42.36763564,14.975845,0.053448539,0.032955673,0.038536664,0.001174945,0.686118689,0.085634504,0.119142443,0.037796598,0.213473722,0.039719235,0.050389258,0.03298558,0.096509421,0.034113542,0.096772719,0.034103915,0.03369192,0.028488593,0.03369192,0.028488593,0.020131338,0.001819448,0.044206513,0.001745521,0.130476087,0.035328452,667
1,668,6.967650868,3.947417431,42.22403304,17.4078432,0.054840926,0.032108799,0.025185017,0.001342796,0.553666582,0.145123739,0.150362402,0.036713205,0.150362402,0.044434272,0.057583891,0.032623285,0.082308057,0.033933418,0.085564967,0.033371482,0.031586174,0.029449912,0.031586174,0.029449912,0.03278874,0.001478466,0.02961985,0.002649829,0.107827878,0.034912642,668
1,669,4.772320129,3.844510581,46.38495465,20.51103999,0.051911194,0.030762188,0.019111926,0.001174945,0.371444244,0.105517644,0.049881741,0.035812926,0.124773026,0.036789503,0.039117378,0.031512382,0.072363424,0.031998502,0.07460136,0.031891357,0.032043945,0.028152896,0.032043945,0.028152896,0.004293803,0.001476122,0.023712812,0.001669261,0.090196081,0.033134967,669
1,670,5.75298696,4.458869318,85.09747475,27.8520333,0.056198977,0.032776378,0.042755775,0.001434345,0.46564579,0.255332211,0.053833831,0.038925763,0.222995341,0.04055848,0.042932739,0.033275144,0.104799846,0.034300534,0.106569007,0.034058139,0.037369344,0.028992143,0.037369344,0.028992143,0.003616703,0.002178708,0.047196182,0.00203651,0.143984124,0.035721369,670
1,671,4.972442206,3.695658825,50.1654383,20.01792939,0.057663843,0.033371482,0.025436789,0.001144424,0.406785221,0.121825432,0.063202865,0.039154649,0.173327222,0.039368276,0.04520402,0.033596898,0.086492135,0.034513671,0.084931716,0.034500647,0.036423285,0.029388877,0.036423285,0.029388877,0.005219464,0.001953239,0.032957657,0.001749178,0.108445868,0.035690852,671
1,672,5.326451506,4.33397422,86.50189982,28.41000997,0.058098726,0.032372016,0.040939957,0.001205463,0.333479571,0.119732944,0.074860759,0.035477225,0.200091556,0.045914397,0.039749638,0.032343091,0.102733848,0.033741104,0.10486,0.033554588,0.031769283,0.029144732,0.031769283,0.028366521,0.008068077,0.001395272,0.046277469,0.002112218,0.14190127,0.03476768,672
1,673,5.122911427,4.215579474,85.32996102,25.3945526,0.05912108,0.033562219,0.051895939,0.001327533,0.262686714,0.226262051,0.061676968,0.038818952,0.217166394,0.03996338,0.040983291,0.033724636,0.116890358,0.034787058,0.124528877,0.034988936,0.033905547,0.029297322,0.033905547,0.029297322,0.004761419,0.002375285,0.056137913,0.001973579,0.169062331,0.036209658,673
1,674,4.990218967,3.960097661,53.99005114,21.45125517,0.051827267,0.033661403,0.030189976,0.001403831,0.161012554,0.245292813,0.056549937,0.040360112,0.164476991,0.040360112,0.042651444,0.033846989,0.088363422,0.035108437,0.093209736,0.035187304,0.03541619,0.029816128,0.03541619,0.029816128,0.004584135,0.002305395,0.033937263,0.001930822,0.118856335,0.036499582,674
1,675,5.354375552,6.515404001,95.04470894,87.26755187,0.05614557,0.038986802,0.052491039,0.039017316,0.417802032,3.817059114,0.052185856,0.099916078,0.219806209,0.312169075,0.041187504,0.050118492,0.112745799,0.103520228,0.11605249,0.075333789,0.035004195,0.029419394,0.035004195,0.029419394,0.003295566,0.018792654,0.055023451,0.075270326,0.159311816,0.151327536,675
1,676,4.364995789,3.513939125,44.4942245,18.07194632,0.052601663,0.033428703,0.027107652,0.001617456,0.342168922,0.222406856,0.06704814,0.040360112,0.173907071,0.040360112,0.041971113,0.033787876,0.086396552,0.035091158,0.091538873,0.034981307,0.034271762,0.029144732,0.034271762,0.029144732,0.00528725,0.002416107,0.033866651,0.002158327,0.111955442,0.036682688,676
1,677,4.290241864,3.444205398,44.73327232,17.69272915,0.050217442,0.03221561,0.032082096,0.001602197,0.243255652,0.126957767,0.062226292,0.038696881,0.168291748,0.040131226,0.04047398,0.032492504,0.085206233,0.033700436,0.084573127,0.033630885,0.033295184,0.027252613,0.033295184,0.027252613,0.00509423,0.002722324,0.035963195,0.00248949,0.114362553,0.035397116,677
1,678,4.109040981,3.447547117,42.2099031,17.11828797,0.04962997,0.031815059,0.029640652,0.001129169,0.465852338,0.206211762,0.053879607,0.036041811,0.152132452,0.038132295,0.038764538,0.032524029,0.081329293,0.032983214,0.081597619,0.032944229,0.030426489,0.028519113,0.030426489,0.028519113,0.004759787,0.00161436,0.032456283,0.001580338,0.108850233,0.034092471,678
1,679,4.934126806,3.317555508,40.10710309,15.23035026,0.059510186,0.031769283,0.025116354,0.001159687,0.19343301,0.108728507,0.068543524,0.036606394,0.143511102,0.037567712,0.048373792,0.032525054,0.086811911,0.032966126,0.088075072,0.032822154,0.038925763,0.028519113,0.038925763,0.028519113,0.006883535,0.00163275,0.028982903,0.00166292,0.112115666,0.034119174,679
1,680,4.914518982,3.337758461,44.17615025,17.02327003,0.067471582,0.03321889,0.022331577,0.001159687,0.12583191,0.10948992,0.067704283,0.037537195,0.147768363,0.038513772,0.04914519,0.033377585,0.089244748,0.034390445,0.090127412,0.034348059,0.038513772,0.029694056,0.038513772,0.029694056,0.006811621,0.001459125,0.028090566,0.001619919,0.111875335,0.035568781,680
1,681,4.755413152,3.910139635,82.67563906,21.5974823,0.055233845,0.036408026,0.06704051,0.001083391,0.57936476,0.075819638,0.054993514,0.039230946,0.395223916,0.042603191,0.043627644,0.035872841,0.143285336,0.037430645,0.115098801,0.037445638,0.036041811,0.031937134,0.036041811,0.031937134,0.003990361,0.001542109,0.096966921,0.001657219,0.208861675,0.038555734,681
1,682,5.261585418,4.264362564,92.96502637,28.77064169,0.058060579,0.032990005,0.047852293,0.001678493,0.511191588,0.195700234,0.058060579,0.038849469,0.241367206,0.041443504,0.040473734,0.032802789,0.111736811,0.034580098,0.111543447,0.03463798,0.031189442,0.02636759,0.031189442,0.02636759,0.005640206,0.003139,0.055017998,0.002455858,0.1556115,0.036346991,682
1,683,5.963591974,4.180727875,50.90563833,21.0933548,0.061280232,0.035149157,0.029831387,0.001907378,0.636695077,0.38014212,0.091538869,0.050080109,0.177050427,0.050080109,0.05231221,0.036673052,0.08993929,0.037267411,0.084733352,0.036621653,0.039993897,0.029526208,0.039993897,0.029526208,0.013516487,0.004793683,0.033154505,0.003371558,0.118448161,0.038941024,683
1,684,6.375890754,3.994369436,46.40064097,18.64506,0.057785917,0.032349128,0.021789886,0.000976577,0.132495081,0.116974783,0.140764475,0.035889219,0.140764475,0.037506677,0.05183651,0.032474548,0.082858287,0.03329475,0.086945906,0.033325706,0.03807126,0.028946364,0.03807126,0.028946364,0.021450447,0.001336083,0.026754823,0.001443811,0.104875259,0.034302283,684
1,685,4.924895097,3.940794997,85.7929047,26.9972229,0.063881896,0.031860838,0.035461962,0.001190204,0.370281957,0.224503956,0.056549937,0.036881056,0.215030134,0.038956285,0.039716896,0.031780605,0.104881302,0.03300394,0.112275884,0.032944229,0.032501716,0.026733806,0.032501716,0.026733806,0.00490289,0.001863196,0.044583143,0.001743644,0.141145959,0.034195468,685
1,686,5.50296789,3.71923402,48.25490195,17.83482116,0.055935759,0.033707179,0.039108874,0.002174411,0.312299359,0.357984566,0.11940185,0.04899672,0.193286031,0.04899672,0.052913153,0.035761866,0.09748465,0.036029942,0.097398337,0.035721369,0.038773175,0.029037919,0.038773175,0.029037919,0.019401555,0.004557594,0.041884127,0.003030754,0.131841764,0.038029298,686
1,687,6.728709862,3.95439079,46.09782571,19.09065391,0.053940643,0.029633021,0.019851983,0.001327535,0.229803267,0.110842505,0.121095598,0.034348059,0.121095598,0.036392767,0.051364197,0.030186189,0.074834133,0.030991321,0.076874949,0.030762188,0.035126269,0.025818266,0.035126269,0.025818266,0.022104041,0.001857773,0.022923329,0.001878888,0.094270237,0.032425422,687
1,688,5.024353411,4.149874117,55.54106968,23.48287181,0.054734111,0.035568781,0.029602505,0.001861602,0.317627657,0.265024316,0.066697188,0.041809719,0.166704819,0.043656062,0.043313391,0.035774777,0.088441194,0.037393108,0.089936674,0.037232015,0.03570611,0.032104984,0.03570611,0.032104984,0.005279006,0.002444761,0.034632766,0.002378963,0.114915691,0.039230946,688
1,689,4.543968871,3.474494558,42.39337765,17.54059666,0.053063249,0.03257801,0.027527273,0.001312278,0.359571659,0.163799531,0.061249714,0.038025483,0.162203401,0.039246205,0.042867631,0.032778251,0.081840497,0.033862156,0.081223771,0.033859771,0.035385672,0.028793775,0.035385672,0.028793775,0.005756891,0.002007976,0.030632719,0.001944279,0.107690547,0.03523308,689
1,690,5.322087448,8.258030085,122.807721,101.0381171,0.068196384,0.051281758,0.062096596,0.064011596,1.502111793,4.008437579,0.064499885,0.153017476,0.509010434,0.299259931,0.042238789,0.065539921,0.152178093,0.125202128,0.125772491,0.109979399,0.032379646,0.028519113,0.032379646,0.027878232,0.005616272,0.036072499,0.10743914,0.078889171,0.199404895,0.191176474,690
1,691,4.289509438,3.51071948,45.71152816,18.46274512,0.053498132,0.033249408,0.028671697,0.00106813,0.089600904,0.117743513,0.052109558,0.03819333,0.151415274,0.039108872,0.041245283,0.033756918,0.084965666,0.03431737,0.085816741,0.034409095,0.034027617,0.029053178,0.034027617,0.029053178,0.004232412,0.00213643,0.0327993,0.001625375,0.111436639,0.035339896,691
1,692,6.714457963,5.212146183,92.07440312,33.65859479,0.054901961,0.033112079,0.035126265,0.001403831,0.336328361,0.251684539,0.054077975,0.03930724,0.189623863,0.040207524,0.043041397,0.033411193,0.094338528,0.034486265,0.09495689,0.034515906,0.036987871,0.028107118,0.036987871,0.028107118,0.003631297,0.002595764,0.03993711,0.002044078,0.125108719,0.035919737,692
